id,name,ticker,category,sub,source,sourceUrl,confidence,rawScore,score,fundamental,price,change,volume
cre-pantheon-248171,Petronius,PET2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,84.7,76.4,140.81,148.51,6.43,336361
cre-pantheon-26940,Steven Spielberg,STS3,Creator,Creator / personality • Film Director,Pantheon 1.0 historical biographies,,0.76,84.8,76.4,140.9,160.4,-5.61,668289
cre-pantheon-808,Alfred Hitchcock,ALHI,Creator,Creator / personality • Film Director,Pantheon 1.0 historical biographies,,0.76,84.6,76.3,140.49,154.68,-5.87,673739
cre-pantheon-168260,Isocrates,ISOC,Creator,Creator / personality • Presenter,Pantheon 1.0 historical biographies,,0.76,84.4,76.1,139.66,140.62,9.13,466744
cre-pantheon-19242322,Johann Wolfgang von Goethe,JOG6,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,84.2,76.0,139.08,157.78,4.85,734883
cre-pantheon-87644,Charles Perrault,CHP6,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,84.1,75.9,139.03,150.01,-1.02,634016
cre-pantheon-26984,Sophocles,SOPH,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,84.0,75.9,138.75,145.32,-7.17,759520
cre-pantheon-5804,Charles Baudelaire,CHB6,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.9,75.8,138.29,158.83,-6.27,722932
cre-pantheon-42368,Honoré de Balzac,HOBA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.9,75.8,138.43,124.82,-4.44,682463
cre-pantheon-67018,Eugene O'Neill,EUON,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.8,75.7,137.9,149.44,5.43,595769
cre-pantheon-51465,Molière,MOLI,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.8,75.7,138.06,149.08,5.58,612178
cre-pantheon-26954,Stephen King,STKI,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.8,75.7,138.05,147.2,8.14,662455
cre-pantheon-32897,William Shakespeare,WIS2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.8,75.7,137.93,140.49,5.74,367206
cre-cur-cre-003,Emma Chamberlain,EMCH,Creator,Digital creator,Curated prototype anchor,,0.78,82.8,75.6,137.74,155.48,-7.47,684221
cre-pantheon-21787,Nathaniel Hawthorne,NAH2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.7,75.6,137.62,134.29,8.69,528547
cre-pantheon-21615,Nostradamus,NOST,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.7,75.6,137.88,138.2,0.51,490513
cre-pantheon-33684,William Butler Yeats,WIYE,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.7,75.6,137.88,135.0,6.18,649684
cre-pantheon-2023,Aeschylus,AESC,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.5,75.5,137.16,148.36,1.54,511809
cre-pantheon-15825,John Steinbeck,JO43,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.4,75.4,136.91,146.89,-3.81,523982
cre-pantheon-182057,Marguerite Yourcenar,MAY2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.5,75.4,137.03,133.35,-1.93,313880
cre-pantheon-42146,Victor Hugo,VIHU,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.4,75.4,136.89,148.75,-3.15,324930
cre-pantheon-49645,August Strindberg,AUST,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.3,75.3,136.45,134.47,-0.01,619457
cre-pantheon-80047,Diogenes Laertius,DIL3,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.3,75.3,136.59,147.28,6.81,665621
cre-pantheon-13693,Horace,HORA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.3,75.3,136.61,129.66,0.91,768003
cre-pantheon-42978,Jack London,JAL9,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.3,75.3,136.61,131.19,6.58,596919
cre-pantheon-291698,Yasunari Kawabata,YAKA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.4,75.3,136.72,148.51,-3.31,338875
cre-pantheon-983,Albert Camus,ALCA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.2,75.2,136.13,141.34,-3.93,572217
cre-pantheon-13700,Hesiod,HESI,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.1,75.2,136.02,130.39,-2.7,426549
cre-pantheon-26408,Rainer Maria Rilke,RARI,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.1,75.2,136.05,151.56,-1.42,448569
cre-pantheon-32359,Virgil,VIRG,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.2,75.2,136.25,139.47,2.72,640915
cre-pantheon-10852,Frank Herbert,FRHE,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.0,75.1,135.69,148.86,0.14,470768
cre-pantheon-39449,Mikhail Bulgakov,MIBU,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,83.0,75.1,135.63,136.05,-5.37,657017
cre-pantheon-30756,Terence,TERE,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.9,75.0,135.51,154.06,-3.28,602653
cre-pantheon-864,Andy Warhol,ANWA,Creator,Creator / personality • Artist,Pantheon 1.0 historical biographies,,0.76,82.7,74.9,134.95,135.77,0.59,678729
cre-pantheon-66569,Anna Akhmatova,ANAK,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.8,74.9,135.01,152.41,-3.0,477384
cre-pantheon-139177,Nikolai Gogol,NIG3,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.8,74.9,135.06,133.43,-4.53,451985
cre-pantheon-2447,Anton Chekhov,ANC6,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.6,74.8,134.47,147.04,2.49,679539
cre-pantheon-12957,Giovanni Boccaccio,GIBO,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.6,74.8,134.62,146.65,-1.53,530771
cre-pantheon-33718,William Faulkner,WIFA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.6,74.8,134.53,127.67,-0.64,477772
cre-pantheon-331219,Du Fu,DUFU,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.5,74.7,134.13,124.1,-1.47,370156
cre-pantheon-44203,Ezra Pound,EZPO,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.5,74.7,134.32,156.06,4.98,444089
cre-pantheon-13550,Hans Christian Andersen,HAAN,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.5,74.7,134.37,146.07,-1.09,504478
cre-pantheon-154450,Mark Twain,MATW,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.6,74.7,134.4,142.17,-0.8,704269
cre-pantheon-38939,Michelangelo Antonioni,MIA3,Creator,Creator / personality • Film Director,Pantheon 1.0 historical biographies,,0.76,82.4,74.7,134.1,148.52,6.89,499828
cre-pantheon-4667,Boris Pasternak,BOPA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.4,74.6,133.85,130.11,-3.08,369207
cre-pantheon-223318,Cassiodorus,CASS,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.4,74.6,133.85,140.04,-0.67,499711
cre-pantheon-11786,Federico Fellini,FEFE,Creator,Creator / personality • Film Director,Pantheon 1.0 historical biographies,,0.76,82.4,74.6,133.94,131.53,3.38,461880
cre-pantheon-100031,Federico García Lorca,FELO,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.4,74.6,133.91,135.45,-5.21,354369
cre-pantheon-79616,Pindar,PIND,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.4,74.6,133.95,128.11,-5.54,593726
cre-pantheon-2310,Arthur Miller,ARM2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.3,74.5,133.53,155.25,6.43,418146
cre-pantheon-11291214,Coco Chanel,COCH,Creator,Creator / personality • Fashion Designer,Pantheon 1.0 historical biographies,,0.76,82.2,74.5,133.37,151.03,-3.56,497402
cre-pantheon-45077,Giacomo Leopardi,GILE,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.3,74.5,133.65,145.41,7.9,435980
cre-pantheon-13578,Hermann Hesse,HEH4,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.3,74.5,133.56,131.74,-3.38,675005
cre-pantheon-63743,Jean Anouilh,JEA4,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.2,74.5,133.36,139.62,2.52,377644
cre-pantheon-18024,Li Bai,LIB2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.2,74.5,133.46,143.2,1.81,581194
cre-pantheon-32375,Voltaire,VOLT,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.2,74.5,133.52,135.33,-2.03,437453
cre-pantheon-165337,Wolfram von Eschenbach,WOES,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.2,74.5,133.33,154.38,6.34,607116
cre-pantheon-291939,Alfred Sisley,ALS7,Creator,Creator / personality • Artist,Pantheon 1.0 historical biographies,,0.76,82.1,74.4,133.04,131.62,8.24,451739
cre-pantheon-237515,Appius Claudius Caecus,APCA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.1,74.4,133.09,150.71,-6.95,554256
cre-pantheon-34126,William Golding,WIGO,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.1,74.4,133.11,137.33,8.95,622152
cre-pantheon-170987,Chrétien de Troyes,CHT4,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.0,74.3,132.7,131.28,7.56,486716
cre-pantheon-27827075,Gabriel García Márquez,GAM3,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.0,74.3,132.85,138.31,-4.11,681593
cre-pantheon-152845,Hans Arp,HAAR,Creator,Creator / personality • Artist,Pantheon 1.0 historical biographies,,0.76,82.0,74.3,132.79,139.74,-0.14,613147
cre-pantheon-296047,Ivan Goncharov,IVGO,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.0,74.3,132.79,135.68,-7.08,538850
cre-pantheon-26773,Stendhal,STEN,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,82.0,74.3,132.88,147.93,-6.69,479336
cre-pantheon-1028,Aristophanes,ARIS,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.9,74.2,132.46,149.2,-7.5,373918
cre-pantheon-164713,Odilon Redon,ODRE,Creator,Creator / personality • Artist,Pantheon 1.0 historical biographies,,0.76,81.9,74.2,132.44,136.73,6.51,499594
cre-pantheon-27784,Sappho,SAPP,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.8,74.2,132.2,124.7,-1.72,505163
cre-pantheon-654507,Abu Nuwas,ABNU,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.8,74.1,132.12,125.15,9.05,401117
cre-pantheon-52790,Aleksandr Pushkin,ALP7,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.7,74.1,132.05,124.87,-2.96,569060
cre-pantheon-24956001,Bertolt Brecht,BEB4,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.7,74.1,131.86,120.28,-3.79,690515
cre-pantheon-45185,Billy Wilder,BIWI,Creator,Creator / personality • Film Director,Pantheon 1.0 historical biographies,,0.76,81.7,74.1,132.07,127.67,2.57,376119
cre-pantheon-1046731,Elfriede Jelinek,ELJE,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.7,74.1,132.01,131.14,-3.23,611307
cre-pantheon-155265,Paul Verlaine,PAV2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.7,74.1,131.86,132.66,7.01,581329
cre-pantheon-32742,Virginia Woolf,VIW2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.6,74.1,131.8,129.94,1.34,547262
cre-pantheon-262658,Alejandro Jodorowsky,ALJ4,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.6,74.0,131.59,135.55,-2.71,628201
cre-pantheon-2029,Anne Brontë,AN10,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.6,74.0,131.67,141.09,-6.09,543356
cre-pantheon-729945,Constantine P. Cavafy,COC2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.5,74.0,131.5,136.83,8.37,346749
cre-pantheon-204260,Hafez,HAFE,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.6,74.0,131.75,154.91,6.84,468519
cre-pantheon-55016,Ivo Andrić,IVA2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.6,74.0,131.54,141.33,5.13,446742
cre-pantheon-185576,Mikhail Lermontov,MIL6,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.6,74.0,131.74,146.35,-1.14,633171
cre-pantheon-26181,Ray Bradbury,RAB3,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.5,74.0,131.45,138.94,2.07,500056
cre-pantheon-49370,Anthony Burgess,ANBU,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.4,73.9,131.1,124.91,4.08,597474
cre-pantheon-155094,Arthur Rimbaud,ARRI,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.5,73.9,131.32,146.53,4.66,310609
cre-pantheon-97080,Callimachus,CAL2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.4,73.9,131.05,149.12,8.05,414221
cre-pantheon-144853,Dashiell Hammett,DAH6,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.5,73.9,131.38,131.72,4.37,633231
cre-pantheon-63187,Erich Maria Remarque,ERRE,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.4,73.9,131.16,141.82,-2.53,577502
cre-pantheon-15838,John Donne,JOD6,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.5,73.9,131.23,147.99,2.77,442765
cre-pantheon-20502020,Percy Bysshe Shelley,PES4,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.4,73.9,131.14,126.26,3.1,619480
cre-pantheon-97092,Quintilian,QUIN,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.4,73.9,131.06,133.33,1.79,380529
cre-pantheon-185510,Seneca the Elder,SEEL,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.5,73.9,131.41,149.5,7.31,512481
cre-pantheon-75861,Cato the Elder,CAE2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.4,73.8,130.96,119.0,-3.71,662430
cre-pantheon-147187,Christian Dior,CHD4,Creator,Creator / personality • Fashion Designer,Pantheon 1.0 historical biographies,,0.76,81.3,73.8,130.91,135.14,3.57,381542
cre-pantheon-241610,Giorgio de Chirico,GIC3,Creator,Creator / personality • Artist,Pantheon 1.0 historical biographies,,0.76,81.3,73.8,130.72,121.05,2.06,361925
cre-pantheon-13623,Herman Melville,HEME,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.3,73.8,130.94,144.94,2.24,556516
cre-pantheon-165163,Nicolas Boileau-Despréaux,NIBO,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.3,73.8,130.81,151.82,0.86,603649
cre-pantheon-9549,Edgar Allan Poe,EDP2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.2,73.7,130.52,152.35,-5.77,406229
cre-pantheon-15823,Joseph Conrad,JO42,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.2,73.7,130.54,128.34,4.13,531957
cre-pantheon-22351,Otto Dix,OTDI,Creator,Creator / personality • Artist,Pantheon 1.0 historical biographies,,0.76,81.2,73.7,130.52,131.96,5.76,568060
cre-pantheon-214006,Pietro Metastasio,PIME,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.1,73.7,130.32,130.48,4.17,475500
cre-pantheon-165723,François-René de Chateaubriand,FRC4,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.1,73.6,130.19,143.21,-0.67,460152
cre-pantheon-12787,Geoffrey Chaucer,GEC4,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.0,73.6,129.95,141.36,0.76,405400
cre-pantheon-19965375,Leonard Cohen,LEC2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.1,73.6,130.22,123.28,-7.23,624675
cre-pantheon-165457,Lucian,LUC2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.0,73.6,129.95,125.2,6.28,404984
cre-pantheon-27885687,Mary Shelley,MA39,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.1,73.6,130.11,139.65,-1.04,503517
cre-pantheon-392157,Multatuli,MULT,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.1,73.6,130.18,130.95,3.65,558533
cre-pantheon-5884,Charles Dickens,CHDI,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.9,73.5,129.6,124.49,6.82,601922
cre-pantheon-5517284,El Lissitzky,ELLI,Creator,Creator / personality • Artist,Pantheon 1.0 historical biographies,,0.76,81.0,73.5,129.9,132.49,5.93,577775
cre-pantheon-42650,Marcel Duchamp,MAD9,Creator,Creator / personality • Artist,Pantheon 1.0 historical biographies,,0.76,80.9,73.5,129.63,121.09,-0.97,625412
cre-pantheon-65140,Samuel Richardson,SAR3,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,81.0,73.5,129.82,147.8,8.29,638643
cre-pantheon-49274,Tove Jansson,TOJ4,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.9,73.5,129.76,118.85,3.63,303523
cre-pantheon-78336,Archilochus,ARCH,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.8,73.4,129.51,127.59,-2.51,541369
cre-pantheon-236642,Erik Axel Karlfeldt,ERKA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.8,73.4,129.35,131.64,-3.96,450970
cre-pantheon-62013,Guillaume Apollinaire,GUAP,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.8,73.4,129.25,136.51,-6.32,587396
cre-pantheon-63742,Johann Christoph Friedrich von Schiller,JOS9,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.7,73.4,129.17,137.28,2.17,598227
cre-pantheon-59378,John Dryden,JOD7,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.7,73.4,129.22,127.42,-2.37,595156
cre-pantheon-43469,Karel Čapek,KAC4,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.8,73.4,129.52,146.73,1.22,321397
cre-pantheon-42758,Murasaki Shikibu,MUSH,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.8,73.4,129.25,138.06,3.72,390996
cre-pantheon-100224,Stefan Zweig,STZW,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.8,73.4,129.46,146.17,1.62,329741
cre-pantheon-1625,Aleksandr Solzhenitsyn,ALS8,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.6,73.3,128.93,152.19,3.52,465216
cre-pantheon-930,Alvin Toffler,ALTO,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.7,73.3,129.03,127.52,5.78,484457
cre-pantheon-77423,Diego Velázquez,DIV2,Creator,Creator / personality • Artist,Pantheon 1.0 historical biographies,,0.76,80.6,73.3,128.95,141.52,-4.48,435290
cre-pantheon-52592,George Sand,GES2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.6,73.3,128.81,115.05,-3.84,604830
cre-pantheon-63083,Henry Miller,HEM4,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.7,73.3,129.05,132.7,4.78,554793
cre-pantheon-15782,Jane Austen,JAA2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.6,73.3,128.87,129.95,0.28,331428
cre-pantheon-32003,Umberto Eco,UMEC,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.6,73.3,128.92,126.01,-6.98,468054
cre-pantheon-984,Agatha Christie,AGCH,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.6,73.2,128.8,143.03,7.47,444185
cre-pantheon-83117,Henry James,HEJ2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.5,73.2,128.52,143.92,8.85,591892
cre-pantheon-205814,James Fenimore Cooper,JA17,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.5,73.2,128.49,126.56,4.98,555097
cre-pantheon-26586083,Lewis Carroll,LECA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.5,73.2,128.48,138.72,-3.84,342543
cre-pantheon-62034,Simone de Beauvoir,SIBE,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.5,73.2,128.6,140.64,-6.89,450472
cre-pantheon-1057,Anatole France,ANF3,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.4,73.1,128.13,133.04,0.89,633917
cre-pantheon-231699,Giacomo Casanova,GIC2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.4,73.1,128.22,119.03,-2.4,633410
cre-pantheon-20312,Hayao Miyazaki,HAM4,Creator,Creator / personality • Film Director,Pantheon 1.0 historical biographies,,0.76,80.4,73.1,128.17,133.81,3.35,691196
cre-pantheon-182080,Khalil Gibran,KHGI,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.3,73.1,128.1,124.27,-5.99,665172
cre-pantheon-18385,Lactantius,LACT,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.3,73.1,128.09,116.81,6.96,551115
cre-pantheon-84577,Louis-Ferdinand Céline,LOCE,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.4,73.1,128.17,145.66,7.64,585152
cre-pantheon-403520,Orhan Pamuk,ORPA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.3,73.1,128.07,135.15,9.17,632230
cre-pantheon-242591,Paul Celan,PACE,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.4,73.1,128.26,146.23,0.81,502441
cre-pantheon-65145,Paulo Coelho,PAC4,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.4,73.1,128.38,148.22,3.02,461370
cre-pantheon-770461,Pietro Aretino,PIAR,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.4,73.1,128.22,136.43,3.38,437710
cre-pantheon-294055,Ryszard Kapuściński,RYKA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.4,73.1,128.35,139.31,-3.59,463278
cre-pantheon-30085,Thomas Mann,THMA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.4,73.1,128.28,135.13,1.57,459812
cre-pantheon-33820,Wassily Kandinsky,WAKA,Creator,Creator / personality • Artist,Pantheon 1.0 historical biographies,,0.76,80.4,73.1,128.32,146.76,0.76,369914
cre-pantheon-33175,William Blake,WIBL,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.4,73.1,128.12,137.39,6.87,454261
cre-pantheon-11891,George Orwell,GEOR,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.3,73.0,128.05,135.85,8.27,320468
cre-pantheon-12305,Gotthold Ephraim Lessing,GOLE,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.2,73.0,127.76,119.21,1.76,535269
cre-pantheon-181420,Guillaume de Machaut,GUM3,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.3,73.0,128.02,143.68,-2.05,491209
cre-pantheon-15600,James Joyce,JAJ5,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.3,73.0,127.9,121.14,0.28,638299
cre-pantheon-65133,Karen Blixen,KAB8,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.3,73.0,127.97,130.47,8.82,372775
cre-pantheon-18425,Leopold von Sacher-Masoch,LESA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.2,73.0,127.77,151.08,2.95,634637
cre-pantheon-235965,Marcus Terentius Varro,MAV3,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.2,73.0,127.84,115.81,8.85,604330
cre-pantheon-100938,Michael Ende,MIE2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.2,73.0,127.8,118.83,3.75,654803
cre-pantheon-51418,Nikos Kazantzakis,NIKA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.2,73.0,127.75,139.0,2.3,612274
cre-pantheon-23734,Petrarch,PETR,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.3,73.0,128.01,129.21,-0.55,361277
cre-pantheon-39425,Primo Levi,PRLE,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.3,73.0,127.97,150.03,-1.82,378738
cre-pantheon-161240,Prosper Mérimée,PRME,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.2,73.0,127.72,130.03,9.45,654168
cre-pantheon-26370926,Baldassare Castiglione,BAC2,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.1,72.9,127.32,138.32,2.85,393112
cre-pantheon-88893,Doris Lessing,DOL3,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.1,72.9,127.51,134.54,-3.51,515697
cre-pantheon-18247304,Edward Said,EDS4,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.1,72.9,127.43,130.12,1.32,503508
cre-pantheon-232185,Giuseppe Tomasi di Lampedusa,GILA,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.2,72.9,127.6,145.57,4.12,634496
cre-pantheon-63351,Jacques-Bénigne Bossuet,JA19,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.1,72.9,127.45,135.42,3.6,361833
cre-pantheon-62017,Pierre de Beaumarchais,PIBE,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.2,72.9,127.62,148.24,-2.32,515107
cre-pantheon-26683,Stanley Kubrick,STKU,Creator,Creator / personality • Film Director,Pantheon 1.0 historical biographies,,0.76,80.1,72.9,127.37,135.05,0.23,451024
cre-pantheon-1577,Alcaeus,ALC5,Creator,Creator / personality • Writer,Pantheon 1.0 historical biographies,,0.76,80.0,72.8,127.02,145.88,-0.99,420356
